cluster_id,azimuth,elevation,range,frames_seen,frame_count,two_range_fraction,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size
137,-4.2344,0.4286,10.028,10,10,0.0,"{0: 17, 1: 20, 2: 20, 3: 17, 4: 19, 5: 21, 6: 15, 7: 22, 8: 17, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [20], 2: [20], 3: [17], 4: [19], 5: [21], 6: [15], 7: [22], 8: [17], 9: [22]}",10.028,"{0: [10.026777267456055], 1: [10.028998374938965], 2: [10.02896499633789], 3: [10.028752326965332], 4: [10.028998374938965], 5: [10.029071807861328], 6: [10.029105186462402], 7: [10.029071807861328], 8: [10.02913761138916], 9: [10.029071807861328]}",,190
138,-3.8805,0.4286,10.023,10,10,0.0,"{0: 14, 1: 17, 2: 16, 3: 16, 4: 20, 5: 16, 6: 22, 7: 20, 8: 18, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [14], 1: [17], 2: [16], 3: [16], 4: [20], 5: [16], 6: [22], 7: [20], 8: [18], 9: [15]}",10.023,"{0: [10.022445678710938], 1: [10.024479866027832], 2: [10.024412155151367], 3: [10.024381637573242], 4: [10.024449348449707], 5: [10.024479866027832], 6: [10.024449348449707], 7: [10.024351119995117], 8: [10.024412155151367], 9: [10.02457046508789]}",,174
139,-3.5078,0.4286,10.019,10,10,0.0,"{0: 16, 1: 17, 2: 15, 3: 22, 4: 19, 5: 13, 6: 20, 7: 25, 8: 22, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [17], 2: [15], 3: [22], 4: [19], 5: [13], 6: [20], 7: [25], 8: [22], 9: [16]}",10.019,"{0: [10.018451690673828], 1: [10.020206451416016], 2: [10.019763946533203], 3: [10.02011775970459], 4: [10.020358085632324], 5: [10.020233154296875], 6: [10.020090103149414], 7: [10.0203857421875], 8: [10.020179748535156], 9: [10.02014446258545]}",,185
140,-3.1613,0.4286,10.016,10,10,0.0,"{0: 18, 1: 21, 2: 16, 3: 21, 4: 17, 5: 21, 6: 17, 7: 24, 8: 25, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [21], 2: [16], 3: [21], 4: [17], 5: [21], 6: [17], 7: [24], 8: [25], 9: [19]}",10.016,"{0: [10.01487922668457], 1: [10.016534805297852], 2: [10.016584396362305], 3: [10.016584396362305], 4: [10.016374588012695], 5: [10.016584396362305], 6: [10.016528129577637], 7: [10.016454696655273], 8: [10.016534805297852], 9: [10.016319274902344]}",,199
141,-2.8004,0.4286,10.012,10,10,0.0,"{0: 23, 1: 21, 2: 20, 3: 18, 4: 19, 5: 17, 6: 21, 7: 20, 8: 25, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [21], 2: [20], 3: [18], 4: [19], 5: [17], 6: [21], 7: [20], 8: [25], 9: [16]}",10.012,"{0: [10.011699676513672], 1: [10.013219833374023], 2: [10.013211250305176], 3: [10.013025283813477], 4: [10.013240814208984], 5: [10.013240814208984], 6: [10.013261795043945], 7: [10.013219833374023], 8: [10.013219833374023], 9: [10.013089179992676]}",,200
142,-2.4406,0.4286,10.009,10,10,0.0,"{0: 19, 1: 19, 2: 18, 3: 15, 4: 14, 5: 21, 6: 20, 7: 19, 8: 17, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [19], 2: [18], 3: [15], 4: [14], 5: [21], 6: [20], 7: [19], 8: [17], 9: [14]}",10.009,"{0: [10.00894546508789], 1: [10.010112762451172], 2: [10.010112762451172], 3: [10.010175704956055], 4: [10.010175704956055], 5: [10.010112762451172], 6: [10.010193824768066], 7: [10.010175704956055], 8: [10.010211944580078], 9: [10.010211944580078]}",,176
143,-2.0761,0.4286,10.007,10,10,0.0,"{0: 20, 1: 21, 2: 24, 3: 16, 4: 18, 5: 23, 6: 21, 7: 16, 8: 14, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [21], 2: [24], 3: [16], 4: [18], 5: [23], 6: [21], 7: [16], 8: [14], 9: [20]}",10.007,"{0: [10.00654411315918], 1: [10.007486343383789], 2: [10.00759506225586], 3: [10.00759506225586], 4: [10.007501602172852], 5: [10.00759506225586], 6: [10.007556915283203], 7: [10.00759506225586], 8: [10.00754165649414], 9: [10.00759506225586]}",,193
144,-1.7133,0.4286,10.005,10,10,0.0,"{0: 17, 1: 17, 2: 19, 3: 19, 4: 16, 5: 21, 6: 18, 7: 16, 8: 21, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [17], 2: [19], 3: [19], 4: [16], 5: [21], 6: [18], 7: [16], 8: [21], 9: [20]}",10.005,"{0: [10.004457473754883], 1: [10.005406379699707], 2: [10.005406379699707], 3: [10.005393981933594], 4: [10.00500202178955], 5: [10.00534725189209], 6: [10.005393981933594], 7: [10.005210876464844], 8: [10.005406379699707], 9: [10.005359649658203]}",,184
145,-1.3518,0.4286,10.003,10,10,0.0,"{0: 17, 1: 21, 2: 22, 3: 21, 4: 18, 5: 23, 6: 19, 7: 25, 8: 20, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [21], 2: [22], 3: [21], 4: [18], 5: [23], 6: [19], 7: [25], 8: [20], 9: [20]}",10.003,"{0: [10.00277328491211], 1: [10.003523826599121], 2: [10.003514289855957], 3: [10.003296852111816], 4: [10.00355052947998], 5: [10.003560066223145], 6: [10.00355052947998], 7: [10.00355052947998], 8: [10.00355052947998], 9: [10.003414154052734]}",,206
146,-0.9863,0.4286,10.002,10,10,0.0,"{0: 17, 1: 20, 2: 21, 3: 21, 4: 20, 5: 24, 6: 18, 7: 19, 8: 19, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [20], 2: [21], 3: [21], 4: [20], 5: [24], 6: [18], 7: [19], 8: [19], 9: [19]}",10.002,"{0: [10.001583099365234], 1: [10.002141952514648], 2: [10.00212287902832], 3: [10.00213623046875], 4: [10.00212287902832], 5: [10.0020112991333], 6: [10.002079963684082], 7: [10.00213623046875], 8: [10.00212287902832], 9: [10.00212287902832]}",,198
147,-0.6179,0.4286,10.001,10,10,0.0,"{0: 22, 1: 21, 2: 15, 3: 14, 4: 19, 5: 23, 6: 20, 7: 14, 8: 19, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [21], 2: [15], 3: [14], 4: [19], 5: [23], 6: [20], 7: [14], 8: [19], 9: [17]}",10.001,"{0: [10.000768661499023], 1: [10.00111198425293], 2: [10.00109577178955], 3: [10.001080513000488], 4: [10.00111198425293], 5: [10.001118659973145], 6: [10.001092910766602], 7: [10.001092910766602], 8: [10.00111198425293], 9: [10.001118659973145]}",,184
148,-0.2377,0.4286,10.226,10,10,0.0,"{0: 25, 1: 27, 2: 22, 3: 20, 4: 28, 5: 21, 6: 26, 7: 25, 8: 25, 9: 27}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [25], 1: [27], 2: [22], 3: [20], 4: [28], 5: [21], 6: [26], 7: [25], 8: [25], 9: [27]}",10.226,"{0: [11.735058784484863], 1: [10.015007019042969], 2: [10.015007019042969], 3: [10.015007019042969], 4: [10.015007019042969], 5: [10.015018463134766], 6: [10.015007019042969], 7: [10.015007019042969], 8: [10.015010833740234], 9: [10.015007019042969]}",,246
149,0.0927,0.4286,11.436,10,10,0.0,"{0: 24, 1: 18, 2: 28, 3: 18, 4: 24, 5: 27, 6: 25, 7: 17, 8: 20, 9: 28}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [24], 1: [18], 2: [28], 3: [18], 4: [24], 5: [27], 6: [25], 7: [17], 8: [20], 9: [28]}",11.436,"{0: [11.928857803344727], 1: [11.873964309692383], 2: [11.873964309692383], 3: [11.897085189819336], 4: [11.886209487915039], 5: [11.873964309692383], 6: [11.87393569946289], 7: [11.928619384765625], 8: [11.928638458251953], 9: [11.873952865600586]}",,229
150,0.4728,0.4286,11.944,10,10,0.0,"{0: 20, 1: 22, 2: 24, 3: 10, 4: 17, 5: 23, 6: 18, 7: 22, 8: 19, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [22], 2: [24], 3: [10], 4: [17], 5: [23], 6: [18], 7: [22], 8: [19], 9: [15]}",11.944,"{0: [11.944175720214844], 1: [11.943788528442383], 2: [11.943807601928711], 3: [11.943800926208496], 4: [11.943771362304688], 5: [11.943816184997559], 6: [11.943792343139648], 7: [11.943807601928711], 8: [11.94381046295166], 9: [11.94381046295166]}",,190
151,0.8404,0.4286,11.945,10,10,0.0,"{0: 22, 1: 22, 2: 21, 3: 21, 4: 22, 5: 20, 6: 18, 7: 16, 8: 18, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [22], 2: [21], 3: [21], 4: [22], 5: [20], 6: [18], 7: [16], 8: [18], 9: [22]}",11.945,"{0: [11.945405960083008], 1: [11.944755554199219], 2: [11.944784164428711], 3: [11.944761276245117], 4: [11.944761276245117], 5: [11.944690704345703], 6: [11.944784164428711], 7: [11.944791793823242], 8: [11.944755554199219], 9: [11.94479751586914]}",,202
152,1.1954,0.4286,11.946,10,10,0.0,"{0: 17, 1: 19, 2: 20, 3: 15, 4: 18, 5: 16, 6: 16, 7: 20, 8: 17, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [19], 2: [20], 3: [15], 4: [18], 5: [16], 6: [16], 7: [20], 8: [17], 9: [15]}",11.946,"{0: [11.947015762329102], 1: [11.946182250976562], 2: [11.94615364074707], 3: [11.946182250976562], 4: [11.946182250976562], 5: [11.946182250976562], 6: [11.946105003356934], 7: [11.946191787719727], 8: [11.946191787719727], 9: [11.946105003356934]}",,173
153,1.5579,0.4286,11.948,10,10,0.0,"{0: 22, 1: 17, 2: 18, 3: 24, 4: 19, 5: 18, 6: 23, 7: 19, 8: 16, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [17], 2: [18], 3: [24], 4: [19], 5: [18], 6: [23], 7: [19], 8: [16], 9: [22]}",11.948,"{0: [11.949127197265625], 1: [11.948122024536133], 2: [11.948176383972168], 3: [11.948122024536133], 4: [11.948122024536133], 5: [11.947962760925293], 6: [11.948060035705566], 7: [11.948073387145996], 8: [11.94810962677002], 9: [11.94810962677002]}",,198
154,1.8985,0.4286,11.95,10,10,0.0,"{0: 16, 1: 22, 2: 12, 3: 16, 4: 23, 5: 20, 6: 18, 7: 17, 8: 19, 9: 26}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [22], 2: [12], 3: [16], 4: [23], 5: [20], 6: [18], 7: [17], 8: [19], 9: [26]}",11.95,"{0: [11.951774597167969], 1: [11.95045280456543], 2: [11.950156211853027], 3: [11.950156211853027], 4: [11.950435638427734], 5: [11.95045280456543], 6: [11.950435638427734], 7: [11.950392723083496], 8: [11.950258255004883], 9: [11.950435638427734]}",,189
155,2.2739,0.4286,11.953,10,10,0.0,"{0: 17, 1: 17, 2: 18, 3: 19, 4: 23, 5: 18, 6: 18, 7: 20, 8: 17, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [17], 2: [18], 3: [19], 4: [23], 5: [18], 6: [18], 7: [20], 8: [17], 9: [19]}",11.953,"{0: [11.954837799072266], 1: [11.953336715698242], 2: [11.953376770019531], 3: [11.953166961669922], 4: [11.953316688537598], 5: [11.953266143798828], 6: [11.953316688537598], 7: [11.953316688537598], 8: [11.953336715698242], 9: [11.953357696533203]}",,186
156,2.6497,0.4286,11.956,10,10,0.0,"{0: 17, 1: 23, 2: 19, 3: 18, 4: 14, 5: 25, 6: 28, 7: 25, 8: 27, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [23], 2: [19], 3: [18], 4: [14], 5: [25], 6: [28], 7: [25], 8: [27], 9: [19]}",11.956,"{0: [11.958593368530273], 1: [11.956940650939941], 2: [11.956811904907227], 3: [11.956720352172852], 4: [11.956835746765137], 5: [11.956892967224121], 6: [11.956892967224121], 7: [11.956916809082031], 8: [11.956964492797852], 9: [11.956892967224121]}",,215
157,3.0255,0.4286,11.96,10,10,0.0,"{0: 20, 1: 21, 2: 24, 3: 17, 4: 16, 5: 21, 6: 22, 7: 22, 8: 24, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [21], 2: [24], 3: [17], 4: [16], 5: [21], 6: [22], 7: [22], 8: [24], 9: [21]}",11.96,"{0: [11.962686538696289], 1: [11.9609375], 2: [11.960883140563965], 3: [11.9608736038208], 4: [11.960883140563965], 5: [11.9609375], 6: [11.960790634155273], 7: [11.960883140563965], 8: [11.960883140563965], 9: [11.960515975952148]}",,208
158,3.3989,0.4286,11.964,10,10,0.0,"{0: 25, 1: 25, 2: 20, 3: 23, 4: 16, 5: 15, 6: 16, 7: 21, 8: 17, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [25], 1: [25], 2: [20], 3: [23], 4: [16], 5: [15], 6: [16], 7: [21], 8: [17], 9: [22]}",11.964,"{0: [11.96755599975586], 1: [11.965356826782227], 2: [11.965118408203125], 3: [11.965221405029297], 4: [11.965356826782227], 5: [11.965017318725586], 6: [11.965221405029297], 7: [11.965326309204102], 8: [11.964813232421875], 9: [11.965326309204102]}",,200
159,3.7706,0.4286,11.969,10,10,0.0,"{0: 22, 1: 21, 2: 19, 3: 20, 4: 20, 5: 23, 6: 18, 7: 18, 8: 22, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [21], 2: [19], 3: [20], 4: [20], 5: [23], 6: [18], 7: [18], 8: [22], 9: [23]}",11.969,"{0: [11.972378730773926], 1: [11.970340728759766], 2: [11.970270156860352], 3: [11.970418930053711], 4: [11.970043182373047], 5: [11.970340728759766], 6: [11.970418930053711], 7: [11.970340728759766], 8: [11.970418930053711], 9: [11.970340728759766]}",,206
160,4.1245,0.4286,11.974,10,10,0.0,"{0: 13, 1: 20, 2: 18, 3: 20, 4: 19, 5: 19, 6: 16, 7: 18, 8: 19, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [13], 1: [20], 2: [18], 3: [20], 4: [19], 5: [19], 6: [16], 7: [18], 8: [19], 9: [20]}",11.974,"{0: [11.977683067321777], 1: [11.97575569152832], 2: [11.97588062286377], 3: [11.97575569152832], 4: [11.975919723510742], 5: [11.97575569152832], 6: [11.975831985473633], 7: [11.975919723510742], 8: [11.975667953491211], 9: [11.975919723510742]}",,182
161,4.4487,0.4286,11.98,10,10,0.0,"{0: 7, 1: 15, 2: 16, 3: 12, 4: 15, 5: 13, 6: 15, 7: 15, 8: 20, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [7], 1: [15], 2: [16], 3: [12], 4: [15], 5: [13], 6: [15], 7: [15], 8: [20], 9: [16]}",11.98,"{0: [11.981493949890137], 1: [11.980670928955078], 2: [11.980411529541016], 3: [11.980635643005371], 4: [11.980545043945312], 5: [11.980677604675293], 6: [11.980635643005371], 7: [11.98050308227539], 8: [11.980768203735352], 9: [11.980768203735352]}",,144
162,-5.5908,0.0635,10.048,10,10,0.0,"{0: 16, 1: 13, 2: 11, 3: 8, 4: 12, 5: 11, 6: 9, 7: 13, 8: 7, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [13], 2: [11], 3: [8], 4: [12], 5: [11], 6: [9], 7: [13], 8: [7], 9: [14]}",10.048,"{0: [10.047943115234375], 1: [10.048827171325684], 2: [10.048827171325684], 3: [10.048920631408691], 4: [10.048965454101562], 5: [10.048920631408691], 6: [10.048965454101562], 7: [10.048782348632812], 8: [10.048778533935547], 9: [10.048920631408691]}",,114
163,-5.3156,0.0635,10.043,10,10,0.0,"{0: 20, 1: 20, 2: 19, 3: 14, 4: 17, 5: 21, 6: 22, 7: 19, 8: 19, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [19], 3: [14], 4: [17], 5: [21], 6: [22], 7: [19], 8: [19], 9: [16]}",10.043,"{0: [10.042116165161133], 1: [10.044878005981445], 2: [10.044870376586914], 3: [10.044694900512695], 4: [10.04434585571289], 5: [10.044744491577148], 6: [10.044878005981445], 7: [10.04478645324707], 8: [10.044744491577148], 9: [10.044960975646973]}",,187
164,-4.9595,0.0635,10.038,10,10,0.0,"{0: 18, 1: 19, 2: 18, 3: 18, 4: 19, 5: 17, 6: 23, 7: 19, 8: 15, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [19], 2: [18], 3: [18], 4: [19], 5: [17], 6: [23], 7: [19], 8: [15], 9: [15]}",10.038,"{0: [10.036407470703125], 1: [10.039209365844727], 2: [10.039007186889648], 3: [10.039131164550781], 4: [10.039131164550781], 5: [10.039209365844727], 6: [10.039169311523438], 7: [10.039169311523438], 8: [10.039209365844727], 9: [10.039131164550781]}",,181
165,-4.5943,0.0635,10.032,10,10,0.0,"{0: 18, 1: 20, 2: 23, 3: 16, 4: 17, 5: 23, 6: 18, 7: 14, 8: 20, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [20], 2: [23], 3: [16], 4: [17], 5: [23], 6: [18], 7: [14], 8: [20], 9: [22]}",10.032,"{0: [10.031291961669922], 1: [10.033631324768066], 2: [10.033711433410645], 3: [10.033819198608398], 4: [10.033747673034668], 5: [10.033747673034668], 6: [10.033711433410645], 7: [10.033623695373535], 8: [10.033711433410645], 9: [10.033711433410645]}",,191
166,-4.2143,0.0635,10.027,10,10,0.0,"{0: 19, 1: 16, 2: 22, 3: 22, 4: 17, 5: 24, 6: 21, 7: 16, 8: 20, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [16], 2: [22], 3: [22], 4: [17], 5: [24], 6: [21], 7: [16], 8: [20], 9: [20]}",10.027,"{0: [10.026235580444336], 1: [10.028650283813477], 2: [10.028518676757812], 3: [10.02855110168457], 4: [10.02855110168457], 5: [10.028411865234375], 6: [10.028411865234375], 7: [10.028095245361328], 8: [10.028518676757812], 9: [10.028518676757812]}",,197
167,-3.8445,0.0635,10.023,10,10,0.0,"{0: 22, 1: 19, 2: 18, 3: 16, 4: 20, 5: 19, 6: 20, 7: 14, 8: 17, 9: 13}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [19], 2: [18], 3: [16], 4: [20], 5: [19], 6: [20], 7: [14], 8: [17], 9: [13]}",10.023,"{0: [10.021899223327637], 1: [10.023890495300293], 2: [10.023629188537598], 3: [10.023979187011719], 4: [10.023822784423828], 5: [10.023890495300293], 6: [10.023920059204102], 7: [10.023890495300293], 8: [10.023979187011719], 9: [10.023784637451172]}",,178
168,-3.4947,0.0635,10.019,10,10,0.0,"{0: 19, 1: 17, 2: 19, 3: 14, 4: 16, 5: 17, 6: 18, 7: 24, 8: 21, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [17], 2: [19], 3: [14], 4: [16], 5: [17], 6: [18], 7: [24], 8: [21], 9: [21]}",10.019,"{0: [10.018058776855469], 1: [10.019674301147461], 2: [10.019762992858887], 3: [10.019762992858887], 4: [10.019762992858887], 5: [10.019674301147461], 6: [10.019585609436035], 7: [10.019585609436035], 8: [10.019762992858887], 9: [10.019790649414062]}",,186
169,-3.1308,0.0635,10.015,10,10,0.0,"{0: 23, 1: 12, 2: 20, 3: 16, 4: 15, 5: 18, 6: 18, 7: 18, 8: 21, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [12], 2: [20], 3: [16], 4: [15], 5: [18], 6: [18], 7: [18], 8: [21], 9: [22]}",10.015,"{0: [10.014430046081543], 1: [10.016029357910156], 2: [10.01605224609375], 3: [10.015949249267578], 4: [10.015972137451172], 5: [10.015972137451172], 6: [10.016044616699219], 7: [10.016029357910156], 8: [10.016029357910156], 9: [10.015949249267578]}",,183
170,-2.7717,0.0635,10.012,10,10,0.0,"{0: 19, 1: 21, 2: 12, 3: 15, 4: 21, 5: 17, 6: 22, 7: 20, 8: 22, 9: 24}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [21], 2: [12], 3: [15], 4: [21], 5: [17], 6: [22], 7: [20], 8: [22], 9: [24]}",10.012,"{0: [10.011163711547852], 1: [10.012382507324219], 2: [10.012531280517578], 3: [10.012666702270508], 4: [10.012750625610352], 5: [10.01270866394043], 6: [10.012523651123047], 7: [10.012666702270508], 8: [10.01270866394043], 9: [10.012666702270508]}",,193
171,-2.4051,0.0635,10.009,10,10,0.0,"{0: 22, 1: 15, 2: 17, 3: 22, 4: 20, 5: 17, 6: 20, 7: 22, 8: 23, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [15], 2: [17], 3: [22], 4: [20], 5: [17], 6: [20], 7: [22], 8: [23], 9: [20]}",10.009,"{0: [10.008411407470703], 1: [10.009532928466797], 2: [10.009632110595703], 3: [10.00969409942627], 4: [10.009657859802246], 5: [10.00959587097168], 6: [10.00959587097168], 7: [10.009657859802246], 8: [10.009675979614258], 9: [10.009657859802246]}",,198
172,-2.0321,0.0635,10.006,10,10,0.0,"{0: 21, 1: 19, 2: 24, 3: 15, 4: 19, 5: 17, 6: 27, 7: 19, 8: 20, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [19], 2: [24], 3: [15], 4: [19], 5: [17], 6: [27], 7: [19], 8: [20], 9: [20]}",10.006,"{0: [10.005986213684082], 1: [10.007112503051758], 2: [10.007067680358887], 3: [10.006959915161133], 4: [10.006959915161133], 5: [10.007081985473633], 6: [10.007067680358887], 7: [10.006906509399414], 8: [10.007067680358887], 9: [10.007067680358887]}",,201
173,-1.6511,0.0635,10.004,10,10,0.0,"{0: 22, 1: 14, 2: 17, 3: 21, 4: 19, 5: 23, 6: 20, 7: 23, 8: 20, 9: 13}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [14], 2: [17], 3: [21], 4: [19], 5: [23], 6: [20], 7: [23], 8: [20], 9: [13]}",10.004,"{0: [10.003822326660156], 1: [10.004755020141602], 2: [10.00468635559082], 3: [10.00477409362793], 4: [10.00477409362793], 5: [10.00478744506836], 6: [10.00477409362793], 7: [10.00477409362793], 8: [10.004741668701172], 9: [10.004653930664062]}",,192
174,-1.2859,0.0635,10.003,10,10,0.0,"{0: 20, 1: 21, 2: 17, 3: 24, 4: 16, 5: 19, 6: 23, 7: 22, 8: 26, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [21], 2: [17], 3: [24], 4: [16], 5: [19], 6: [23], 7: [22], 8: [26], 9: [19]}",10.003,"{0: [10.002307891845703], 1: [10.003003120422363], 2: [10.003003120422363], 3: [10.003012657165527], 4: [10.003003120422363], 5: [10.003003120422363], 6: [10.003003120422363], 7: [10.003003120422363], 8: [10.003003120422363], 9: [10.00293254852295]}",,207
175,-0.914,0.0635,10.001,10,10,0.0,"{0: 22, 1: 22, 2: 20, 3: 23, 4: 16, 5: 21, 6: 16, 7: 22, 8: 20, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [22], 2: [20], 3: [23], 4: [16], 5: [21], 6: [16], 7: [22], 8: [20], 9: [16]}",10.001,"{0: [10.001167297363281], 1: [10.001598358154297], 2: [10.001657485961914], 3: [10.001619338989258], 4: [10.001646041870117], 5: [10.001625061035156], 6: [10.001657485961914], 7: [10.001619338989258], 8: [10.001646041870117], 9: [10.001646041870117]}",,198
176,-0.5475,0.0635,10.0,10,10,0.0,"{0: 21, 1: 20, 2: 19, 3: 18, 4: 17, 5: 18, 6: 18, 7: 25, 8: 19, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [20], 2: [19], 3: [18], 4: [17], 5: [18], 6: [18], 7: [25], 8: [19], 9: [20]}",10.0,"{0: [10.000398635864258], 1: [10.000701904296875], 2: [10.000669479370117], 3: [10.000686645507812], 4: [10.000665664672852], 5: [10.000682830810547], 6: [10.000704765319824], 7: [10.000682830810547], 8: [10.000682830810547], 9: [10.000682830810547]}",,195
