cluster_id,azimuth,elevation,range,frames_seen,frame_count,two_range_fraction,num_points_per_frame,num_range_groups_per_frame,peak_counts_per_frame,range_mean,range_peaks_per_frame,revisit_rate_hz,sample_size
241,-0.5636,-0.6667,10.001,10,10,0.0,"{0: 18, 1: 19, 2: 20, 3: 18, 4: 20, 5: 20, 6: 21, 7: 22, 8: 16, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [19], 2: [20], 3: [18], 4: [20], 5: [20], 6: [21], 7: [22], 8: [16], 9: [16]}",10.001,"{0: [10.001079559326172], 1: [10.001360893249512], 2: [10.001396179199219], 3: [10.001396179199219], 4: [10.001399993896484], 5: [10.001399993896484], 6: [10.001396179199219], 7: [10.001360893249512], 8: [10.001399993896484], 9: [10.001399993896484]}",,190
242,-0.1731,-0.6667,10.18,10,10,0.0,"{0: 34, 1: 26, 2: 31, 3: 24, 4: 34, 5: 31, 6: 31, 7: 28, 8: 28, 9: 30}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [34], 1: [26], 2: [31], 3: [24], 4: [34], 5: [31], 6: [31], 7: [28], 8: [28], 9: [30]}",10.18,"{0: [10.798107147216797], 1: [10.015111923217773], 2: [10.01511287689209], 3: [10.015115737915039], 4: [10.015113830566406], 5: [10.015115737915039], 6: [10.01511287689209], 7: [10.015113830566406], 8: [10.01511287689209], 9: [10.015113830566406]}",,297
243,0.1333,-0.6667,10.628,10,10,0.0,"{0: 24, 1: 19, 2: 17, 3: 21, 4: 14, 5: 15, 6: 20, 7: 20, 8: 28, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [24], 1: [19], 2: [17], 3: [21], 4: [14], 5: [15], 6: [20], 7: [20], 8: [28], 9: [18]}",10.628,"{0: [10.736726760864258], 1: [10.715574264526367], 2: [10.715564727783203], 3: [10.736726760864258], 4: [10.715574264526367], 5: [10.66881275177002], 6: [10.675389289855957], 7: [10.715574264526367], 8: [10.736726760864258], 9: [10.715554237365723]}",,196
244,0.5161,-0.6667,10.73,10,10,0.0,"{0: 23, 1: 20, 2: 23, 3: 16, 4: 18, 5: 14, 6: 18, 7: 20, 8: 22, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [20], 2: [23], 3: [16], 4: [18], 5: [14], 6: [18], 7: [20], 8: [22], 9: [22]}",10.73,"{0: [10.730398178100586], 1: [10.730024337768555], 2: [10.730030059814453], 3: [10.730031967163086], 4: [10.730035781860352], 5: [10.730030059814453], 6: [10.730030059814453], 7: [10.730037689208984], 8: [10.730031967163086], 9: [10.730012893676758]}",,196
245,0.869,-0.6667,10.731,10,10,0.0,"{0: 19, 1: 20, 2: 15, 3: 23, 4: 15, 5: 16, 6: 17, 7: 22, 8: 22, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [20], 2: [15], 3: [23], 4: [15], 5: [16], 6: [17], 7: [22], 8: [22], 9: [14]}",10.731,"{0: [10.731414794921875], 1: [10.730891227722168], 2: [10.730871200561523], 3: [10.73084545135498], 4: [10.730902671813965], 5: [10.73090934753418], 6: [10.730891227722168], 7: [10.730891227722168], 8: [10.730891227722168], 9: [10.730891227722168]}",,183
246,1.2325,-0.6667,10.732,10,10,0.0,"{0: 19, 1: 19, 2: 18, 3: 17, 4: 16, 5: 22, 6: 20, 7: 18, 8: 21, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [19], 2: [18], 3: [17], 4: [16], 5: [22], 6: [20], 7: [18], 8: [21], 9: [23]}",10.732,"{0: [10.732970237731934], 1: [10.732145309448242], 2: [10.732206344604492], 3: [10.732261657714844], 4: [10.732145309448242], 5: [10.73218059539795], 6: [10.732172012329102], 7: [10.732224464416504], 8: [10.732135772705078], 9: [10.732233047485352]}",,193
247,1.5938,-0.6667,10.734,10,10,0.0,"{0: 18, 1: 23, 2: 19, 3: 21, 4: 22, 5: 22, 6: 18, 7: 19, 8: 21, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [23], 2: [19], 3: [21], 4: [22], 5: [22], 6: [18], 7: [19], 8: [21], 9: [20]}",10.734,"{0: [10.73493766784668], 1: [10.733884811401367], 2: [10.733972549438477], 3: [10.73398494720459], 4: [10.73398494720459], 5: [10.733997344970703], 6: [10.733972549438477], 7: [10.733972549438477], 8: [10.733972549438477], 9: [10.73398494720459]}",,203
248,1.9583,-0.6667,10.736,10,10,0.0,"{0: 16, 1: 14, 2: 22, 3: 20, 4: 21, 5: 15, 6: 17, 7: 21, 8: 20, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [16], 1: [14], 2: [22], 3: [20], 4: [21], 5: [15], 6: [17], 7: [21], 8: [20], 9: [18]}",10.736,"{0: [10.737043380737305], 1: [10.736031532287598], 2: [10.736123085021973], 3: [10.736068725585938], 4: [10.736068725585938], 5: [10.735962867736816], 6: [10.73602294921875], 7: [10.736138343811035], 8: [10.736114501953125], 9: [10.736114501953125]}",,184
249,2.3148,-0.6667,10.738,10,10,0.0,"{0: 22, 1: 17, 2: 21, 3: 16, 4: 20, 5: 20, 6: 17, 7: 22, 8: 16, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [17], 2: [21], 3: [16], 4: [20], 5: [20], 6: [17], 7: [22], 8: [16], 9: [19]}",10.738,"{0: [10.739953994750977], 1: [10.738677024841309], 2: [10.738677024841309], 3: [10.738677024841309], 4: [10.738677024841309], 5: [10.738677024841309], 6: [10.738507270812988], 7: [10.73869514465332], 8: [10.73861312866211], 9: [10.738649368286133]}",,190
250,2.6863,-0.6667,10.741,10,10,0.0,"{0: 20, 1: 20, 2: 23, 3: 19, 4: 21, 5: 19, 6: 20, 7: 22, 8: 23, 9: 14}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [20], 2: [23], 3: [19], 4: [21], 5: [19], 6: [20], 7: [22], 8: [23], 9: [14]}",10.741,"{0: [10.743285179138184], 1: [10.741762161254883], 2: [10.7418851852417], 3: [10.7418851852417], 4: [10.741451263427734], 5: [10.741863250732422], 6: [10.741719245910645], 7: [10.741863250732422], 8: [10.74197006225586], 9: [10.7418851852417]}",,201
251,3.0752,-0.6667,10.745,10,10,0.0,"{0: 18, 1: 20, 2: 19, 3: 22, 4: 22, 5: 24, 6: 18, 7: 19, 8: 25, 9: 25}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [20], 2: [19], 3: [22], 4: [22], 5: [24], 6: [18], 7: [19], 8: [25], 9: [25]}",10.745,"{0: [10.747442245483398], 1: [10.745429992675781], 2: [10.745429992675781], 3: [10.745429992675781], 4: [10.745620727539062], 5: [10.745513916015625], 6: [10.745670318603516], 7: [10.745620727539062], 8: [10.745454788208008], 9: [10.745595932006836]}",,212
252,3.4575,-0.6667,10.749,10,10,0.0,"{0: 20, 1: 19, 2: 17, 3: 23, 4: 20, 5: 19, 6: 22, 7: 13, 8: 17, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [20], 1: [19], 2: [17], 3: [23], 4: [20], 5: [19], 6: [22], 7: [13], 8: [17], 9: [19]}",10.749,"{0: [10.751638412475586], 1: [10.74972152709961], 2: [10.749637603759766], 3: [10.74957275390625], 4: [10.749544143676758], 5: [10.749664306640625], 6: [10.749451637268066], 7: [10.749451637268066], 8: [10.749544143676758], 9: [10.74959945678711]}",,189
253,3.8316,-0.6667,10.753,10,10,0.0,"{0: 19, 1: 20, 2: 20, 3: 18, 4: 20, 5: 17, 6: 22, 7: 17, 8: 20, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [20], 2: [20], 3: [18], 4: [20], 5: [17], 6: [22], 7: [17], 8: [20], 9: [17]}",10.753,"{0: [10.755853652954102], 1: [10.75410270690918], 2: [10.754165649414062], 3: [10.754072189331055], 4: [10.754072189331055], 5: [10.753969192504883], 6: [10.75410270690918], 7: [10.75410270690918], 8: [10.75410270690918], 9: [10.753929138183594]}",,190
254,4.2023,-0.6667,10.758,10,10,0.0,"{0: 23, 1: 21, 2: 17, 3: 19, 4: 22, 5: 17, 6: 24, 7: 18, 8: 18, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [21], 2: [17], 3: [19], 4: [22], 5: [17], 6: [24], 7: [18], 8: [18], 9: [20]}",10.758,"{0: [10.761512756347656], 1: [10.759093284606934], 2: [10.75894832611084], 3: [10.75894832611084], 4: [10.759093284606934], 5: [10.75898265838623], 6: [10.75883674621582], 7: [10.759051322937012], 8: [10.7587251663208], 9: [10.759058952331543]}",,199
255,4.5664,-0.6667,10.763,10,10,0.0,"{0: 15, 1: 12, 2: 17, 3: 23, 4: 18, 5: 16, 6: 21, 7: 19, 8: 19, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [15], 1: [12], 2: [17], 3: [23], 4: [18], 5: [16], 6: [21], 7: [19], 8: [19], 9: [23]}",10.763,"{0: [10.766927719116211], 1: [10.764184951782227], 2: [10.764222145080566], 3: [10.764184951782227], 4: [10.763824462890625], 5: [10.764418601989746], 6: [10.764184951782227], 7: [10.76434326171875], 8: [10.76430606842041], 9: [10.76406478881836]}",,183
256,4.9269,-0.6667,10.769,10,10,0.0,"{0: 10, 1: 19, 2: 19, 3: 22, 4: 24, 5: 20, 6: 21, 7: 21, 8: 26, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [10], 1: [19], 2: [19], 3: [22], 4: [24], 5: [20], 6: [21], 7: [21], 8: [26], 9: [18]}",10.769,"{0: [10.771129608154297], 1: [10.770336151123047], 2: [10.770427703857422], 3: [10.770427703857422], 4: [10.770427703857422], 5: [10.770427703857422], 6: [10.770509719848633], 7: [10.770427703857422], 8: [10.770509719848633], 9: [10.770075798034668]}",,200
257,-5.5874,-1.0317,10.049,10,10,0.0,"{0: 19, 1: 13, 2: 11, 3: 13, 4: 11, 5: 13, 6: 10, 7: 11, 8: 6, 9: 12}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [13], 2: [11], 3: [13], 4: [11], 5: [13], 6: [10], 7: [11], 8: [6], 9: [12]}",10.049,"{0: [10.049835205078125], 1: [10.050543785095215], 2: [10.050405502319336], 3: [10.050405502319336], 4: [10.050312042236328], 5: [10.050405502319336], 6: [10.05040168762207], 7: [10.050130844116211], 8: [10.050633430480957], 9: [10.050405502319336]}",,119
258,-5.2987,-1.0317,10.045,10,10,0.0,"{0: 21, 1: 20, 2: 17, 3: 18, 4: 17, 5: 22, 6: 22, 7: 24, 8: 18, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [20], 2: [17], 3: [18], 4: [17], 5: [22], 6: [22], 7: [24], 8: [18], 9: [23]}",10.045,"{0: [10.043448448181152], 1: [10.046367645263672], 2: [10.046417236328125], 3: [10.046459197998047], 4: [10.046018600463867], 5: [10.046101570129395], 6: [10.046417236328125], 7: [10.046459197998047], 8: [10.046284675598145], 9: [10.046501159667969]}",,202
259,-4.9119,-1.0317,10.039,10,10,0.0,"{0: 21, 1: 18, 2: 22, 3: 17, 4: 17, 5: 19, 6: 19, 7: 20, 8: 18, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [18], 2: [22], 3: [17], 4: [17], 5: [19], 6: [19], 7: [20], 8: [18], 9: [20]}",10.039,"{0: [10.037595748901367], 1: [10.040103912353516], 2: [10.040188789367676], 3: [10.039328575134277], 4: [10.040018081665039], 5: [10.040390014648438], 6: [10.040188789367676], 7: [10.040227890014648], 8: [10.040428161621094], 9: [10.040351867675781]}",,191
260,-4.5241,-1.0317,10.033,10,10,0.0,"{0: 22, 1: 22, 2: 19, 3: 23, 4: 14, 5: 21, 6: 18, 7: 14, 8: 23, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [22], 1: [22], 2: [19], 3: [23], 4: [14], 5: [21], 6: [18], 7: [14], 8: [23], 9: [21]}",10.033,"{0: [10.03204345703125], 1: [10.03458023071289], 2: [10.034500122070312], 3: [10.03458023071289], 4: [10.034570693969727], 5: [10.034500122070312], 6: [10.034124374389648], 7: [10.034351348876953], 8: [10.03458023071289], 9: [10.034465789794922]}",,197
261,-4.1568,-1.0317,10.028,10,10,0.0,"{0: 23, 1: 18, 2: 24, 3: 16, 4: 21, 5: 22, 6: 21, 7: 16, 8: 16, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [18], 2: [24], 3: [16], 4: [21], 5: [22], 6: [21], 7: [16], 8: [16], 9: [19]}",10.028,"{0: [10.027223587036133], 1: [10.029447555541992], 2: [10.029447555541992], 3: [10.029375076293945], 4: [10.029447555541992], 5: [10.029375076293945], 6: [10.029447555541992], 7: [10.028646469116211], 8: [10.02947998046875], 9: [10.029447555541992]}",,196
262,-3.7983,-1.0317,10.024,10,10,0.0,"{0: 17, 1: 20, 2: 25, 3: 24, 4: 18, 5: 13, 6: 23, 7: 23, 8: 18, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [20], 2: [25], 3: [24], 4: [18], 5: [13], 6: [23], 7: [23], 8: [18], 9: [19]}",10.024,"{0: [10.022821426391602], 1: [10.02475357055664], 2: [10.024848937988281], 3: [10.024877548217773], 4: [10.024782180786133], 5: [10.02493667602539], 6: [10.024811744689941], 7: [10.02475357055664], 8: [10.024782180786133], 9: [10.024877548217773]}",,200
263,-3.4243,-1.0317,10.02,10,10,0.0,"{0: 17, 1: 18, 2: 18, 3: 18, 4: 16, 5: 21, 6: 16, 7: 22, 8: 17, 9: 19}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [18], 2: [18], 3: [18], 4: [16], 5: [21], 6: [16], 7: [22], 8: [17], 9: [19]}",10.02,"{0: [10.01881217956543], 1: [10.020606994628906], 2: [10.02046012878418], 3: [10.020720481872559], 4: [10.020606994628906], 5: [10.02063274383545], 6: [10.020720481872559], 7: [10.020606994628906], 8: [10.020373344421387], 9: [10.020694732666016]}",,182
264,-3.0614,-1.0317,10.016,10,10,0.0,"{0: 18, 1: 27, 2: 21, 3: 24, 4: 20, 5: 20, 6: 22, 7: 25, 8: 20, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [27], 2: [21], 3: [24], 4: [20], 5: [20], 6: [22], 7: [25], 8: [20], 9: [16]}",10.016,"{0: [10.015342712402344], 1: [10.016902923583984], 2: [10.016982078552246], 3: [10.016982078552246], 4: [10.016982078552246], 5: [10.016982078552246], 6: [10.01674747467041], 7: [10.016982078552246], 8: [10.01702880859375], 9: [10.016770362854004]}",,213
265,-2.6804,-1.0317,10.013,10,10,0.0,"{0: 21, 1: 30, 2: 19, 3: 23, 4: 22, 5: 23, 6: 21, 7: 18, 8: 24, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [21], 1: [30], 2: [19], 3: [23], 4: [22], 5: [23], 6: [21], 7: [18], 8: [24], 9: [22]}",10.013,"{0: [10.012014389038086], 1: [10.013535499572754], 2: [10.013535499572754], 3: [10.013535499572754], 4: [10.013535499572754], 5: [10.013123512268066], 6: [10.013535499572754], 7: [10.013596534729004], 8: [10.013465881347656], 9: [10.013458251953125]}",,223
266,-2.3155,-1.0317,10.01,10,10,0.0,"{0: 18, 1: 21, 2: 21, 3: 17, 4: 13, 5: 23, 6: 20, 7: 19, 8: 18, 9: 22}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [21], 2: [21], 3: [17], 4: [13], 5: [23], 6: [20], 7: [19], 8: [18], 9: [22]}",10.01,"{0: [10.009380340576172], 1: [10.01057243347168], 2: [10.010562896728516], 3: [10.01020622253418], 4: [10.010502815246582], 5: [10.010502815246582], 6: [10.010562896728516], 7: [10.010614395141602], 8: [10.010562896728516], 9: [10.010580062866211]}",,192
267,-1.9515,-1.0317,10.007,10,10,0.0,"{0: 17, 1: 20, 2: 20, 3: 15, 4: 23, 5: 21, 6: 15, 7: 18, 8: 13, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [20], 2: [20], 3: [15], 4: [23], 5: [21], 6: [15], 7: [18], 8: [13], 9: [18]}",10.007,"{0: [10.00710678100586], 1: [10.008018493652344], 2: [10.008018493652344], 3: [10.008018493652344], 4: [10.008119583129883], 5: [10.008018493652344], 6: [10.00808334350586], 7: [10.008098602294922], 8: [10.008157730102539], 9: [10.008119583129883]}",,180
268,-1.6083,-1.0317,10.006,10,10,0.0,"{0: 18, 1: 20, 2: 16, 3: 22, 4: 16, 5: 21, 6: 20, 7: 16, 8: 21, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [20], 2: [16], 3: [22], 4: [16], 5: [21], 6: [20], 7: [16], 8: [21], 9: [21]}",10.006,"{0: [10.005239486694336], 1: [10.006061553955078], 2: [10.006092071533203], 3: [10.006080627441406], 4: [10.006049156188965], 5: [10.006080627441406], 6: [10.006128311157227], 7: [10.006049156188965], 8: [10.006096839904785], 9: [10.006080627441406]}",,191
269,-1.2447,-1.0317,10.004,10,10,0.0,"{0: 19, 1: 22, 2: 17, 3: 18, 4: 17, 5: 20, 6: 17, 7: 21, 8: 18, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [22], 2: [17], 3: [18], 4: [17], 5: [20], 6: [17], 7: [21], 8: [18], 9: [17]}",10.004,"{0: [10.003762245178223], 1: [10.004434585571289], 2: [10.004314422607422], 3: [10.004461288452148], 4: [10.004392623901367], 5: [10.004434585571289], 6: [10.004365921020508], 7: [10.004400253295898], 8: [10.004443168640137], 9: [10.004434585571289]}",,186
270,-0.8581,-1.0317,10.003,10,10,0.0,"{0: 18, 1: 21, 2: 20, 3: 22, 4: 18, 5: 19, 6: 16, 7: 16, 8: 23, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [21], 2: [20], 3: [22], 4: [18], 5: [19], 6: [16], 7: [16], 8: [23], 9: [16]}",10.003,"{0: [10.002601623535156], 1: [10.003095626831055], 2: [10.003095626831055], 3: [10.003095626831055], 4: [10.003107070922852], 5: [10.003101348876953], 6: [10.003070831298828], 7: [10.003095626831055], 8: [10.003095626831055], 9: [10.003101348876953]}",,189
271,-0.4883,-1.0317,10.002,10,10,0.0,"{0: 19, 1: 19, 2: 19, 3: 25, 4: 19, 5: 21, 6: 18, 7: 15, 8: 25, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [19], 2: [19], 3: [25], 4: [19], 5: [21], 6: [18], 7: [15], 8: [25], 9: [20]}",10.002,"{0: [10.001922607421875], 1: [10.002169609069824], 2: [10.002150535583496], 3: [10.002195358276367], 4: [10.002180099487305], 5: [10.002195358276367], 6: [10.002166748046875], 7: [10.002163887023926], 8: [10.002199172973633], 9: [10.002199172973633]}",,200
272,-0.1175,-1.0317,10.233,10,10,0.0,"{0: 27, 1: 25, 2: 24, 3: 31, 4: 30, 5: 22, 6: 24, 7: 26, 8: 27, 9: 27}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [27], 1: [25], 2: [24], 3: [31], 4: [30], 5: [22], 6: [24], 7: [26], 8: [27], 9: [27]}",10.233,"{0: [10.645011901855469], 1: [10.015850067138672], 2: [10.670276641845703], 3: [10.645002365112305], 4: [10.645011901855469], 5: [10.015851020812988], 6: [10.015848159790039], 7: [10.015848159790039], 8: [10.060114860534668], 9: [10.015848159790039]}",,263
273,0.2358,-1.0317,10.663,10,10,0.0,"{0: 19, 1: 15, 2: 22, 3: 19, 4: 21, 5: 14, 6: 14, 7: 21, 8: 20, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [15], 2: [22], 3: [19], 4: [21], 5: [14], 6: [14], 7: [21], 8: [20], 9: [23]}",10.663,"{0: [10.663651466369629], 1: [10.663448333740234], 2: [10.663457870483398], 3: [10.66343879699707], 4: [10.663457870483398], 5: [10.663420677185059], 6: [10.663457870483398], 7: [10.663457870483398], 8: [10.663457870483398], 9: [10.663448333740234]}",,188
274,0.6039,-1.0317,10.664,10,10,0.0,"{0: 19, 1: 20, 2: 17, 3: 16, 4: 20, 5: 17, 6: 13, 7: 16, 8: 18, 9: 18}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [20], 2: [17], 3: [16], 4: [20], 5: [17], 6: [13], 7: [16], 8: [18], 9: [18]}",10.664,"{0: [10.66446304321289], 1: [10.664026260375977], 2: [10.664007186889648], 3: [10.664030075073242], 4: [10.664026260375977], 5: [10.664032936096191], 6: [10.664010047912598], 7: [10.664007186889648], 8: [10.664026260375977], 9: [10.664032936096191]}",,174
275,0.9534,-1.0317,10.665,10,10,0.0,"{0: 17, 1: 16, 2: 18, 3: 20, 4: 19, 5: 20, 6: 21, 7: 17, 8: 23, 9: 17}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [17], 1: [16], 2: [18], 3: [20], 4: [19], 5: [20], 6: [21], 7: [17], 8: [23], 9: [17]}",10.665,"{0: [10.665572166442871], 1: [10.664970397949219], 2: [10.664998054504395], 3: [10.66500473022461], 4: [10.664916038513184], 5: [10.664998054504395], 6: [10.664998054504395], 7: [10.665018081665039], 8: [10.664970397949219], 9: [10.664970397949219]}",,188
276,1.3197,-1.0317,10.666,10,10,0.0,"{0: 13, 1: 18, 2: 15, 3: 25, 4: 20, 5: 20, 6: 21, 7: 17, 8: 20, 9: 21}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [13], 1: [18], 2: [15], 3: [25], 4: [20], 5: [20], 6: [21], 7: [17], 8: [20], 9: [21]}",10.666,"{0: [10.667179107666016], 1: [10.666452407836914], 2: [10.666452407836914], 3: [10.666452407836914], 4: [10.666414260864258], 5: [10.666386604309082], 6: [10.666452407836914], 7: [10.666461944580078], 8: [10.666452407836914], 9: [10.666396141052246]}",,190
277,1.6954,-1.0317,10.668,10,10,0.0,"{0: 19, 1: 24, 2: 19, 3: 18, 4: 18, 5: 21, 6: 17, 7: 25, 8: 15, 9: 16}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [24], 2: [19], 3: [18], 4: [18], 5: [21], 6: [17], 7: [25], 8: [15], 9: [16]}",10.668,"{0: [10.669342041015625], 1: [10.668342590332031], 2: [10.668329238891602], 3: [10.668354988098145], 4: [10.668235778808594], 5: [10.668329238891602], 6: [10.668111801147461], 7: [10.668235778808594], 8: [10.668157577514648], 9: [10.66830062866211]}",,192
278,2.0645,-1.0317,10.67,10,10,0.0,"{0: 19, 1: 16, 2: 16, 3: 14, 4: 24, 5: 22, 6: 16, 7: 18, 8: 17, 9: 15}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [19], 1: [16], 2: [16], 3: [14], 4: [24], 5: [22], 6: [16], 7: [18], 8: [17], 9: [15]}",10.67,"{0: [10.67176628112793], 1: [10.67060661315918], 2: [10.670574188232422], 3: [10.670686721801758], 4: [10.670574188232422], 5: [10.670550346374512], 6: [10.670463562011719], 7: [10.670574188232422], 8: [10.67051887512207], 9: [10.670574188232422]}",,177
279,2.4182,-1.0317,10.673,10,10,0.0,"{0: 23, 1: 18, 2: 18, 3: 19, 4: 21, 5: 20, 6: 20, 7: 23, 8: 20, 9: 20}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [23], 1: [18], 2: [18], 3: [19], 4: [21], 5: [20], 6: [20], 7: [23], 8: [20], 9: [20]}",10.673,"{0: [10.674602508544922], 1: [10.673107147216797], 2: [10.673088073730469], 3: [10.6732177734375], 4: [10.673274993896484], 5: [10.673236846923828], 6: [10.6732177734375], 7: [10.673152923583984], 8: [10.673152923583984], 9: [10.673152923583984]}",,202
280,2.7692,-1.0317,10.676,10,10,0.0,"{0: 18, 1: 15, 2: 17, 3: 20, 4: 14, 5: 21, 6: 19, 7: 15, 8: 12, 9: 23}","{0: 1, 1: 1, 2: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1}","{0: [18], 1: [15], 2: [17], 3: [20], 4: [14], 5: [21], 6: [19], 7: [15], 8: [12], 9: [23]}",10.676,"{0: [10.677848815917969], 1: [10.676239013671875], 2: [10.676239013671875], 3: [10.67619514465332], 4: [10.67611312866211], 5: [10.67619514465332], 6: [10.676121711730957], 7: [10.676260948181152], 8: [10.67619514465332], 9: [10.676239013671875]}",,174
